Date,TOSYY Close,INTC Close,SSNLF Close,TXN Close,SHCAY Close,HTHIY Close,FJTSY Close,AMD Close,STM Close,IBM Close
2017-10-16 00:00:00-04:00,15.100000381469727,39.7599983215332,43.0,94.2300033569336,8.0,76.05000305175781,16.058422088623047,14.260000228881836,20.100000381469727,140.3728485107422
2017-10-17 00:00:00-04:00,15.258333206176758,39.790000915527344,43.0,94.2699966430664,8.100000381469727,75.55999755859375,16.00640296936035,14.15999984741211,20.06999969482422,140.09559631347656
2017-10-18 00:00:00-04:00,15.166666984558105,40.25,43.0,93.43000030517578,7.980000019073486,76.2699966430664,15.854342460632324,14.069999694824219,19.8700008392334,152.51434326171875
2017-10-19 00:00:00-04:00,14.949999809265137,40.09000015258789,43.0,93.44999694824219,7.920000076293945,75.97000122070312,15.798318862915039,13.949999809265137,19.75,153.8240966796875
2017-10-20 00:00:00-04:00,14.675000190734863,40.43000030517578,43.0,95.18000030517578,7.900000095367432,76.13999938964844,15.82633113861084,13.8100004196167,19.920000076293945,154.94264221191406
2017-10-23 00:00:00-04:00,14.449999809265137,40.83000183105469,43.0,96.20999908447266,7.849999904632568,76.44999694824219,16.018407821655273,14.100000381469727,20.709999084472656,152.53346252441406
2017-10-24 00:00:00-04:00,14.475000381469727,40.95000076293945,43.0,96.44000244140625,7.78000020980835,76.2300033569336,16.254501342773438,14.25,21.110000610351562,149.0248565673828
2017-10-25 00:00:00-04:00,14.491666793823242,40.779998779296875,43.0,95.81999969482422,7.599999904632568,75.68000030517578,16.178470611572266,12.329999923706055,20.899999618530273,146.74952697753906
2017-10-26 00:00:00-04:00,14.449999809265137,41.349998474121094,43.0,96.1500015258789,7.639999866485596,77.19999694824219,15.246097564697266,12.010000228881836,23.079999923706055,146.84512329101562
2017-10-27 00:00:00-04:00,14.491666793823242,44.400001525878906,43.0,97.5,7.96999979019165,77.52999877929688,14.945978164672852,11.84000015258789,23.290000915527344,146.92160034179688
2017-10-30 00:00:00-04:00,14.458333015441895,44.369998931884766,43.0,96.05999755859375,7.949999809265137,79.11000061035156,15.186074256896973,10.890000343322754,23.549999237060547,147.5717010498047
2017-10-31 00:00:00-04:00,14.416666984558105,45.4900016784668,43.0,96.69000244140625,7.949999809265137,79.55000305175781,15.50620174407959,10.989999771118164,23.56999969482422,147.28489685058594
2017-11-01 00:00:00-04:00,14.533332824707031,46.709999084472656,43.0,96.3499984741211,7.820000171661377,80.0,15.618247032165527,10.800000190734863,23.780000686645508,147.25621032714844
2017-11-02 00:00:00-04:00,14.441666603088379,47.099998474121094,43.0,96.79000091552734,7.800000190734863,78.76000213623047,15.354142189025879,10.850000381469727,23.969999313354492,146.6061248779297
2017-11-03 00:00:00-04:00,14.375,46.34000015258789,49.0,97.9800033569336,7.789999961853027,78.87000274658203,15.346138000488281,11.119999885559082,24.579999923706055,144.91395568847656
2017-11-06 00:00:00-05:00,14.316666603088379,46.70000076293945,48.0,98.54000091552734,7.800000190734863,78.05000305175781,15.04601764678955,11.930000305175781,24.780000686645508,144.2064971923828
2017-11-07 00:00:00-05:00,14.166666984558105,46.779998779296875,48.0,98.4000015258789,7.809999942779541,78.72000122070312,15.178071022033691,12.050000190734863,24.40999984741211,144.69407653808594
2017-11-08 00:00:00-05:00,14.116666793823242,46.70000076293945,48.0,98.44000244140625,7.989999771118164,79.33000183105469,15.486193656921387,11.710000038146973,24.68000030517578,144.90440368652344
2017-11-09 00:00:00-05:00,13.0,46.29999923706055,48.0,97.05000305175781,7.730000019073486,77.87000274658203,15.30212116241455,11.119999885559082,23.399999618530273,143.69024658203125
2017-11-10 00:00:00-05:00,13.050000190734863,45.58000183105469,48.0,96.94000244140625,7.670000076293945,77.19999694824219,15.262104988098145,11.260000228881836,24.0,142.6003875732422
2017-11-13 00:00:00-05:00,12.316666603088379,45.75,48.0,97.02999877929688,7.269999980926514,77.11000061035156,15.2380952835083,11.09000015258789,23.860000610351562,141.87380981445312
2017-11-14 00:00:00-05:00,12.758333206176758,45.86000061035156,48.0,96.95999908447266,7.650000095367432,76.58000183105469,15.018007278442383,11.119999885559082,23.940000534057617,142.34225463867188
2017-11-15 00:00:00-05:00,12.583333015441895,45.459999084472656,48.0,96.7699966430664,7.429999828338623,75.62999725341797,14.685873985290527,11.069999694824219,23.6299991607666,140.6309814453125
2017-11-16 00:00:00-05:00,12.791666984558105,45.650001525878906,48.0,98.31999969482422,7.659999847412109,76.62999725341797,14.789916038513184,11.25,24.200000762939453,142.5621337890625
2017-11-17 00:00:00-05:00,12.666666984558105,44.630001068115234,48.0,97.73999786376953,7.679999828338623,76.26000213623047,14.793917655944824,11.380000114440918,24.010000228881836,142.41873168945312
2017-11-20 00:00:00-05:00,12.383333206176758,44.619998931884766,48.0,98.27999877929688,7.789999961853027,75.77999877929688,14.7619047164917,11.34000015258789,24.1299991607666,143.89100646972656
2017-11-21 00:00:00-05:00,12.941666603088379,44.939998626708984,48.0,99.19000244140625,7.710000038146973,76.30000305175781,14.693878173828125,11.399999618530273,24.68000030517578,145.26768493652344
2017-11-22 00:00:00-05:00,13.616666793823242,44.650001525878906,48.0,98.08000183105469,7.909999847412109,76.47000122070312,14.625849723815918,11.369999885559082,24.100000381469727,145.09559631347656
2017-11-24 00:00:00-05:00,13.199999809265137,44.75,48.0,99.30000305175781,7.849999904632568,76.31999969482422,14.709883689880371,11.380000114440918,24.600000381469727,145.1625213623047
2017-11-27 00:00:00-05:00,13.216667175292969,44.4900016784668,48.0,98.62999725341797,7.949999809265137,75.97000122070312,14.7619047164917,11.550000190734863,24.049999237060547,145.29637145996094
2017-11-28 00:00:00-05:00,12.783332824707031,44.72999954223633,48.0,99.4800033569336,7.900000095367432,75.36000061035156,14.793917655944824,11.170000076293945,24.030000686645508,145.7648162841797
2017-11-29 00:00:00-05:00,12.75,43.95000076293945,48.0,96.87999725341797,7.900000095367432,75.4000015258789,15.066025733947754,10.829999923706055,22.31999969482422,146.7973175048828
2017-11-30 00:00:00-05:00,12.483332633972168,44.84000015258789,48.0,97.29000091552734,8.40999984741211,74.83000183105469,15.06202507019043,10.890000343322754,22.6200008392334,147.1988525390625
2017-12-01 00:00:00-05:00,12.483332633972168,44.68000030517578,48.0,97.18000030517578,8.329999923706055,73.9000015258789,14.59383773803711,10.729999542236328,22.200000762939453,147.95411682128906
2017-12-04 00:00:00-05:00,12.583333015441895,44.4900016784668,45.599998474121094,95.97000122070312,8.729999542236328,72.48999786376953,14.461785316467285,10.029999732971191,21.889999389648438,149.579345703125
2017-12-05 00:00:00-05:00,12.408332824707031,43.439998626708984,45.599998474121094,96.9000015258789,8.649999618530273,73.5999984741211,14.229692459106445,9.90999984741211,21.920000076293945,148.51815795898438
2017-12-06 00:00:00-05:00,12.683333396911621,43.45000076293945,45.599998474121094,97.0199966430664,8.619999885559082,73.16000366210938,14.145657539367676,10.0,21.350000381469727,147.32313537597656
2017-12-07 00:00:00-05:00,13.008333206176758,43.08000183105469,45.599998474121094,97.77999877929688,8.399999618530273,74.98999786376953,14.321728706359863,10.039999961853027,21.31999969482422,146.81643676757812
2017-12-08 00:00:00-05:00,13.241666793823242,43.349998474121094,45.599998474121094,98.0199966430664,8.130000114440918,75.0,14.4337739944458,9.9399995803833,21.399999618530273,148.0019073486328
2017-12-11 00:00:00-05:00,13.483332633972168,43.65999984741211,45.599998474121094,98.83000183105469,8.229999542236328,75.52999877929688,14.46978759765625,10.15999984741211,21.780000686645508,148.57553100585938
2017-12-12 00:00:00-05:00,13.508333206176758,43.33000183105469,45.599998474121094,98.43000030517578,8.289999961853027,75.44999694824219,14.253701210021973,9.899999618530273,21.700000762939453,149.84703063964844
2017-12-13 00:00:00-05:00,14.050000190734863,43.34000015258789,45.599998474121094,98.86000061035156,8.430000305175781,74.72000122070312,14.373748779296875,10.109999656677246,22.040000915527344,147.14149475097656
2017-12-14 00:00:00-05:00,14.041666984558105,43.2599983215332,45.599998474121094,100.25,8.470000267028809,74.30000305175781,14.321728706359863,10.130000114440918,21.559999465942383,147.2275390625
2017-12-15 00:00:00-05:00,14.375,44.560001373291016,45.599998474121094,101.22000122070312,8.65999984741211,73.68000030517578,14.385753631591797,10.289999961853027,21.6200008392334,145.7935028076172
2017-12-18 00:00:00-05:00,14.066666603088379,46.2599983215332,45.599998474121094,103.2699966430664,8.630000114440918,75.62000274658203,14.549819946289062,10.979999542236328,22.0,146.58700561523438
2017-12-19 00:00:00-05:00,14.033332824707031,47.040000915527344,45.599998474121094,104.0999984741211,8.529999732971191,77.19999694824219,14.453782081604004,10.949999809265137,22.209999084472656,146.49139404296875
2017-12-20 00:00:00-05:00,14.024999618530273,47.560001373291016,45.599998474121094,104.80000305175781,8.550000190734863,79.54000091552734,14.245697975158691,10.979999542236328,21.84000015258789,146.2237091064453
2017-12-21 00:00:00-05:00,14.041666984558105,46.7599983215332,45.599998474121094,104.06999969482422,8.489999771118164,78.4000015258789,14.445777893066406,10.890000343322754,21.81999969482422,144.8374786376953
2017-12-22 00:00:00-05:00,13.708333015441895,46.70000076293945,45.599998474121094,104.12999725341797,8.550000190734863,78.97000122070312,14.409764289855957,10.539999961853027,22.25,145.7935028076172
2017-12-26 00:00:00-05:00,13.716667175292969,46.08000183105469,45.599998474121094,104.1500015258789,8.399999618530273,78.66999816894531,14.185673713684082,10.460000038146973,21.700000762939453,146.10899353027344
2017-12-27 00:00:00-05:00,13.666666984558105,46.11000061035156,45.599998474121094,104.52999877929688,8.510000228881836,78.05999755859375,14.373748779296875,10.529999732971191,22.040000915527344,146.3957977294922
2017-12-28 00:00:00-05:00,13.75,46.220001220703125,45.599998474121094,104.81999969482422,8.489999771118164,77.98999786376953,14.277710914611816,10.550000190734863,21.899999618530273,147.26577758789062
2017-12-29 00:00:00-05:00,13.916666984558105,46.15999984741211,45.599998474121094,104.44000244140625,8.510000228881836,78.04000091552734,14.289715766906738,10.279999732971191,21.84000015258789,146.67303466796875
2018-01-02 00:00:00-05:00,14.066666603088379,46.849998474121094,45.599998474121094,105.56999969482422,8.550000190734863,78.5,14.42977237701416,10.979999542236328,22.399999618530273,147.46653747558594
2018-01-03 00:00:00-05:00,14.283332824707031,45.2599983215332,45.599998474121094,108.43000030517578,8.720000267028809,79.8499984741211,14.473790168762207,11.550000190734863,22.950000762939453,151.52008056640625
2018-01-04 00:00:00-05:00,14.691666603088379,44.43000030517578,45.599998474121094,108.29000091552734,8.600000381469727,79.73999786376953,15.206082344055176,12.119999885559082,23.40999984741211,154.5889129638672
2018-01-05 00:00:00-05:00,14.691666603088379,44.7400016784668,45.599998474121094,109.12000274658203,8.630000114440918,79.94000244140625,15.014005661010742,11.880000114440918,23.34000015258789,155.3441619873047
2018-01-08 00:00:00-05:00,14.649999618530273,44.7400016784668,45.599998474121094,109.63999938964844,8.680000305175781,80.36000061035156,14.989995956420898,12.279999732971191,23.18000030517578,156.28106689453125
2018-01-09 00:00:00-05:00,14.558333396911621,43.619998931884766,45.599998474121094,110.38999938964844,8.819999694824219,81.11000061035156,14.961984634399414,11.819999694824219,23.440000534057617,156.625244140625
2018-01-10 00:00:00-05:00,14.399999618530273,42.5,45.599998474121094,109.69999694824219,9.15999984741211,81.75,14.929971694946289,11.960000038146973,23.489999771118164,156.95985412597656
2018-01-11 00:00:00-05:00,14.333333015441895,43.40999984741211,45.599998474121094,110.66999816894531,9.289999961853027,82.33999633789062,14.729891777038574,12.140000343322754,24.020000457763672,156.97897338867188
2018-01-12 00:00:00-05:00,14.416666984558105,43.2400016784668,45.599998474121094,112.72000122070312,9.140000343322754,82.33000183105469,14.70588207244873,12.020000457763672,24.229999542236328,155.965576171875
2018-01-16 00:00:00-05:00,14.133333206176758,43.13999938964844,45.599998474121094,112.91999816894531,9.140000343322754,82.6500015258789,14.929971694946289,11.90999984741211,23.899999618530273,156.6443634033203
2018-01-17 00:00:00-05:00,14.125,44.38999938964844,45.599998474121094,119.16000366210938,9.079999923706055,83.38999938964844,14.821928977966309,12.180000305175781,24.34000015258789,161.2332763671875
2018-01-18 00:00:00-05:00,14.141667366027832,44.47999954223633,45.599998474121094,116.41000366210938,8.989999771118164,83.26000213623047,14.589836120605469,12.470000267028809,24.889999389648438,161.68260192871094
2018-01-19 00:00:00-05:00,14.708333015441895,44.81999969482422,44.20000076293945,116.83000183105469,9.100000381469727,84.41000366210938,14.629852294921875,12.59000015258789,25.059999465942383,155.2294464111328
2018-01-22 00:00:00-05:00,15.208333015441895,45.75,44.20000076293945,119.44000244140625,9.149999618530273,84.91999816894531,14.713886260986328,12.649999618530273,24.920000076293945,155.44932556152344
2018-01-23 00:00:00-05:00,15.458333015441895,46.060001373291016,44.20000076293945,119.88999938964844,9.149999618530273,85.13999938964844,14.80592155456543,12.9399995803833,24.600000381469727,158.93881225585938
2018-01-24 00:00:00-05:00,15.091667175292969,45.5099983215332,44.20000076293945,109.69999694824219,9.210000038146973,84.38999938964844,14.921969413757324,12.710000038146973,23.329999923706055,158.09751892089844
2018-01-25 00:00:00-05:00,14.824999809265137,45.29999923706055,44.20000076293945,110.1500015258789,9.130000114440918,84.22000122070312,14.625849723815918,12.40999984741211,22.90999984741211,158.193115234375
2018-01-26 00:00:00-05:00,14.708333015441895,50.08000183105469,44.20000076293945,113.69000244140625,9.229999542236328,85.33000183105469,15.074029922485352,12.949999809265137,23.799999237060547,159.9808807373047
2018-01-29 00:00:00-05:00,14.466667175292969,49.97999954223633,44.20000076293945,112.6500015258789,9.149999618530273,82.86000061035156,15.018007278442383,13.319999694824219,24.239999771118164,159.46463012695312
2018-01-30 00:00:00-05:00,14.416666984558105,48.790000915527344,44.20000076293945,109.88999938964844,9.180000305175781,80.12999725341797,14.901961326599121,12.869999885559082,23.899999618530273,156.42446899414062
2018-01-31 00:00:00-05:00,14.433333396911621,48.13999938964844,44.20000076293945,109.66999816894531,9.319999694824219,82.20999908447266,13.801521301269531,13.739999771118164,23.899999618530273,156.50096130371094
2018-02-01 00:00:00-05:00,14.766667366027832,47.650001525878906,44.20000076293945,110.08000183105469,8.880000114440918,81.5,12.717086791992188,13.25,23.6299991607666,155.2581329345703
2018-02-02 00:00:00-05:00,14.458333015441895,46.150001525878906,44.20000076293945,107.66000366210938,8.729999542236328,79.0999984741211,12.20088005065918,12.449999809265137,22.829999923706055,152.0363311767578
2018-02-05 00:00:00-05:00,14.083333015441895,44.52000045776367,44.20000076293945,104.20999908447266,8.34000015258789,75.41000366210938,11.692676544189453,11.569999694824219,22.290000915527344,145.82217407226562
2018-02-06 00:00:00-05:00,14.291666984558105,44.90999984741211,44.20000076293945,105.87000274658203,8.199999809265137,77.41000366210938,12.20088005065918,11.649999618530273,22.8700008392334,148.50860595703125
2018-02-07 00:00:00-05:00,14.691666603088379,45.20000076293945,44.20000076293945,101.9800033569336,8.289999961853027,75.45999908447266,11.840736389160156,11.600000381469727,22.1299991607666,147.08413696289062
2018-02-08 00:00:00-05:00,14.083333015441895,42.75,44.20000076293945,97.66000366210938,7.960000038146973,73.26000213623047,11.604641914367676,11.220000267028809,20.780000686645508,141.09942626953125
2018-02-09 00:00:00-05:00,14.116666793823242,43.95000076293945,44.20000076293945,100.48999786376953,7.820000171661377,73.16999816894531,11.90075969696045,11.3100004196167,21.209999084472656,142.93499755859375
2018-02-12 00:00:00-05:00,14.258333206176758,44.83000183105469,44.20000076293945,101.94000244140625,7.949999809265137,75.30000305175781,12.080831527709961,11.680000305175781,21.510000228881836,144.7418670654297
2018-02-13 00:00:00-05:00,14.483332633972168,44.459999084472656,44.20000076293945,100.9800033569336,7.809999942779541,74.80999755859375,11.856742858886719,11.779999732971191,21.649999618530273,144.12045288085938
2018-02-14 00:00:00-05:00,15.066666603088379,45.380001068115234,44.20000076293945,102.68000030517578,7.829999923706055,76.19000244140625,11.728691101074219,12.199999809265137,22.43000030517578,147.95411682128906
2018-02-15 00:00:00-05:00,14.875,45.91999816894531,44.20000076293945,104.56999969482422,7.889999866485596,76.02999877929688,12.26490592956543,12.1899995803833,22.700000762939453,149.14913940429688
2018-02-16 00:00:00-05:00,14.5,45.560001373291016,44.20000076293945,104.47000122070312,8.079999923706055,77.72000122070312,12.336935043334961,11.819999694824219,22.329999923706055,149.31166076660156
2018-02-20 00:00:00-05:00,14.541666984558105,46.31999969482422,44.20000076293945,105.29000091552734,8.130000114440918,77.16999816894531,11.808723449707031,12.020000457763672,22.729999542236328,148.33651733398438
2018-02-21 00:00:00-05:00,14.375,45.939998626708984,44.20000076293945,103.66000366210938,8.239999771118164,76.18000030517578,12.03681468963623,11.720000267028809,22.90999984741211,147.18930053710938
2018-02-22 00:00:00-05:00,14.375,45.79999923706055,44.20000076293945,103.93000030517578,8.210000038146973,77.27999877929688,11.904762268066406,11.84000015258789,22.649999618530273,146.44358825683594
2018-02-23 00:00:00-05:00,14.458333015441895,47.72999954223633,44.20000076293945,107.04000091552734,8.369999885559082,78.54000091552734,12.14085578918457,12.069999694824219,23.15999984741211,148.68069458007812
2018-02-26 00:00:00-05:00,14.758333206176758,49.11000061035156,44.20000076293945,109.62999725341797,8.720000267028809,78.33000183105469,12.108843803405762,12.420000076293945,23.280000686645508,151.6061248779297
2018-02-27 00:00:00-05:00,14.658332824707031,49.90999984741211,44.20000076293945,108.33999633789062,8.649999618530273,78.37999725341797,12.184873580932617,12.529999732971191,23.020000457763672,149.66539001464844
2018-02-28 00:00:00-05:00,14.708333015441895,49.290000915527344,44.20000076293945,108.3499984741211,8.720000267028809,77.26000213623047,12.080831527709961,12.109999656677246,22.799999237060547,148.97705078125
2018-03-01 00:00:00-05:00,14.25,47.84000015258789,44.20000076293945,106.52999877929688,8.390000343322754,74.77999877929688,11.73269271850586,11.899999618530273,22.079999923706055,147.04588317871094
2018-03-02 00:00:00-05:00,14.358332633972168,48.97999954223633,44.20000076293945,108.22000122070312,8.289999961853027,75.73999786376953,11.824729919433594,11.8100004196167,22.200000762939453,147.69598388671875
2018-03-05 00:00:00-05:00,14.466667175292969,49.75,44.20000076293945,109.01000213623047,8.529999732971191,74.37999725341797,11.700679779052734,11.90999984741211,22.68000030517578,150.0478057861328
2018-03-06 00:00:00-05:00,14.708333015441895,50.709999084472656,44.20000076293945,109.69000244140625,8.40999984741211,75.0,12.004801750183105,11.760000228881836,23.270000457763672,148.87188720703125
2018-03-07 00:00:00-05:00,14.558333396911621,51.31999969482422,44.20000076293945,108.55999755859375,8.100000381469727,73.70999908447266,11.616646766662598,12.239999771118164,23.440000534057617,151.35755920410156
